sent_ind,cve_sent_ind,token,label
CVE-2018-1000086,0,up,<
CVE-2018-1000086,0,to,=
CVE-2018-1000086,0,1.3.1,vre
CVE-2018-1000086,0,contains,O
CVE-2018-1000086,0,a,O
CVE-2018-1000086,0,Cross,O
CVE-2018-1000086,0,ite,O
CVE-2018-1000086,0,Request,O
CVE-2018-1000086,0,Forgery,O
CVE-2018-1000086,0,(,O
CVE-2018-1000086,0,CSRF,O
CVE-2018-1000086,0,),O
CVE-2018-1000086,0,vulnerability,O
CVE-2018-1000086,0,in,O
CVE-2018-1000086,0,Pym.js,O
CVE-2018-1000086,0,_,O
CVE-2018-1000086,0,onNavigateToMessage,O
CVE-2018-1000086,0,function,O
CVE-2018-1000086,0,.,O
CVE-2018-1000086,1,https://github.com/nprapps/pym.js/blob/master/src/pym.js#L573,O
CVE-2018-1000086,2,that,O
CVE-2018-1000086,2,can,O
CVE-2018-1000086,2,result,O
CVE-2018-1000086,2,in,O
CVE-2018-1000086,2,Arbitrary,O
CVE-2018-1000086,2,javascript,O
CVE-2018-1000086,2,code,O
CVE-2018-1000086,2,execution,O
CVE-2018-1000086,2,.,O
CVE-2018-1000086,3,This,O
CVE-2018-1000086,3,attack,O
CVE-2018-1000086,3,appear,O
CVE-2018-1000086,3,to,O
CVE-2018-1000086,3,be,O
CVE-2018-1000086,3,exploitable,O
CVE-2018-1000086,3,via,O
CVE-2018-1000086,3,Attacker,O
CVE-2018-1000086,3,gains,O
CVE-2018-1000086,3,full,O
CVE-2018-1000086,3,javascript,O
CVE-2018-1000086,3,access,O
CVE-2018-1000086,3,to,O
CVE-2018-1000086,3,pages,O
CVE-2018-1000086,3,with,O
CVE-2018-1000086,3,Pym.js,O
CVE-2018-1000086,3,embeds,O
CVE-2018-1000086,3,when,O
CVE-2018-1000086,3,user,O
CVE-2018-1000086,3,visits,O
CVE-2018-1000086,3,an,O
CVE-2018-1000086,3,attacker,O
CVE-2018-1000086,3,crafted,O
CVE-2018-1000086,3,page,O
CVE-2018-1000086,3,..,O
CVE-2018-1000086,4,This,O
CVE-2018-1000086,4,vulnerability,O
CVE-2018-1000086,4,appears,O
CVE-2018-1000086,4,to,O
CVE-2018-1000086,4,have,O
CVE-2018-1000086,4,been,O
CVE-2018-1000086,4,fixed,O
CVE-2018-1000086,4,in,O
CVE-2018-1000086,4,versions,O
CVE-2018-1000086,4,1.3.2,O
CVE-2018-1000086,4,and,O
CVE-2018-1000086,4,later,O
CVE-2018-1000086,4,.,O
CVE-2018-1000173,0,A,O
CVE-2018-1000173,0,session,O
CVE-2018-1000173,0,fixaction,O
CVE-2018-1000173,0,vulnerability,O
CVE-2018-1000173,0,exists,O
CVE-2018-1000173,0,in,O
CVE-2018-1000173,0,Jenkins,O
CVE-2018-1000173,0,Google,pn
CVE-2018-1000173,0,Login,pn
CVE-2018-1000173,0,Plugin,pn
CVE-2018-1000173,0,1.3,vrs
CVE-2018-1000173,0,and,=
CVE-2018-1000173,0,older,>
CVE-2018-1000173,0,in,O
CVE-2018-1000173,0,GoogleOAuth2SecurityRealm.java,O
CVE-2018-1000173,0,that,O
CVE-2018-1000173,0,allows,O
CVE-2018-1000173,0,unauthorized,O
CVE-2018-1000173,0,attackers,O
CVE-2018-1000173,0,to,O
CVE-2018-1000173,0,impersonate,O
CVE-2018-1000173,0,another,O
CVE-2018-1000173,0,user,O
CVE-2018-1000173,0,if,O
CVE-2018-1000173,0,they,O
CVE-2018-1000173,0,can,O
CVE-2018-1000173,0,control,O
CVE-2018-1000173,0,the,O
CVE-2018-1000173,0,pre,O
CVE-2018-1000173,0,-,O
CVE-2018-1000173,0,authentication,O
CVE-2018-1000173,0,session,O
CVE-2018-1000173,0,.,O
CVE-2018-1000175,0,A,O
CVE-2018-1000175,0,path,O
CVE-2018-1000175,0,traversal,O
CVE-2018-1000175,0,vulnerability,O
CVE-2018-1000175,0,exists,O
CVE-2018-1000175,0,in,O
CVE-2018-1000175,0,Jenkins,O
CVE-2018-1000175,0,HTML,pn
CVE-2018-1000175,0,Publisher,pn
CVE-2018-1000175,0,Plugin,pn
CVE-2018-1000175,0,1.15,vrs
CVE-2018-1000175,0,and,=
CVE-2018-1000175,0,older,>
CVE-2018-1000175,0,in,O
CVE-2018-1000175,0,HtmlPublisherTarget.java,O
CVE-2018-1000175,0,that,O
CVE-2018-1000175,0,allows,O
CVE-2018-1000175,0,attackers,O
CVE-2018-1000175,0,able,O
CVE-2018-1000175,0,to,O
CVE-2018-1000175,0,configure,O
CVE-2018-1000175,0,the,O
CVE-2018-1000175,0,HTML,O
CVE-2018-1000175,0,Publisher,O
CVE-2018-1000175,0,build,O
CVE-2018-1000175,0,step,O
CVE-2018-1000175,0,to,O
CVE-2018-1000175,0,override,O
CVE-2018-1000175,0,arbitrary,O
CVE-2018-1000175,0,files,O
CVE-2018-1000175,0,on,O
CVE-2018-1000175,0,the,O
CVE-2018-1000175,0,Jenkins,O
CVE-2018-1000175,0,master,O
CVE-2018-1000175,0,.,O
CVE-2018-1000195,0,A,O
CVE-2018-1000195,0,server,O
CVE-2018-1000195,0,-,O
CVE-2018-1000195,0,side,O
CVE-2018-1000195,0,request,O
CVE-2018-1000195,0,forgery,O
CVE-2018-1000195,0,vulnerability,O
CVE-2018-1000195,0,exists,O
CVE-2018-1000195,0,in,O
CVE-2018-1000195,0,Jenkins,pn
CVE-2018-1000195,0,2.12,vrs
CVE-2018-1000195,0,and,=
CVE-2018-1000195,0,older,>
CVE-2018-1000195,0,",",sp
CVE-2018-1000195,0,LTS,pn
CVE-2018-1000195,0,2.107.2,vrs
CVE-2018-1000195,0,and,=
CVE-2018-1000195,0,older,>
CVE-2018-1000195,0,in,O
CVE-2018-1000195,0,ZipExtractionInstaller.java,O
CVE-2018-1000195,0,that,O
CVE-2018-1000195,0,allows,O
CVE-2018-1000195,0,users,O
CVE-2018-1000195,0,with,O
CVE-2018-1000195,0,Overall,O
CVE-2018-1000195,0,/,O
CVE-2018-1000195,0,Read,O
CVE-2018-1000195,0,permission,O
CVE-2018-1000195,0,to,O
CVE-2018-1000195,0,have,O
CVE-2018-1000195,0,Jenkins,O
CVE-2018-1000195,0,submit,O
CVE-2018-1000195,0,a,O
CVE-2018-1000195,0,HTTP,O
CVE-2018-1000195,0,GET,O
CVE-2018-1000195,0,request,O
CVE-2018-1000195,0,to,O
CVE-2018-1000195,0,an,O
CVE-2018-1000195,0,arbitrary,O
CVE-2018-1000195,0,URL,O
CVE-2018-1000195,0,and,O
CVE-2018-1000195,0,learn,O
CVE-2018-1000195,0,whether,O
CVE-2018-1000195,0,the,O
CVE-2018-1000195,0,response,O
CVE-2018-1000195,0,is,O
CVE-2018-1000195,0,successful,O
CVE-2018-1000195,0,(,O
CVE-2018-1000195,0,200,O
CVE-2018-1000195,0,),O
CVE-2018-1000195,0,or,O
CVE-2018-1000195,0,not,O
CVE-2018-1000195,0,.,O
CVE-2018-1000225,0,Cobbler,pn
CVE-2018-1000225,0,version,O
CVE-2018-1000225,0,Verified,O
CVE-2018-1000225,0,as,O
CVE-2018-1000225,0,present,O
CVE-2018-1000225,0,in,O
CVE-2018-1000225,0,Cobbler,pn
CVE-2018-1000225,0,versions,O
CVE-2018-1000225,0,2.6.11,vrs
CVE-2018-1000225,1,+,>
CVE-2018-1000225,2,",",O
CVE-2018-1000225,2,but,O
CVE-2018-1000225,2,code,O
CVE-2018-1000225,2,inspection,O
CVE-2018-1000225,2,suggests,O
CVE-2018-1000225,2,at,O
CVE-2018-1000225,2,least,O
CVE-2018-1000225,2,2.0.0,vrs
CVE-2018-1000225,2,+,>
CVE-2018-1000225,2,or,O
CVE-2018-1000225,2,possibly,O
CVE-2018-1000225,2,even,O
CVE-2018-1000225,2,older,O
CVE-2018-1000225,2,versions,O
CVE-2018-1000225,2,may,O
CVE-2018-1000225,2,be,O
CVE-2018-1000225,2,vulnerable,O
CVE-2018-1000225,2,contains,O
CVE-2018-1000225,2,a,O
CVE-2018-1000225,2,Cross,O
CVE-2018-1000225,2,Site,O
CVE-2018-1000225,2,Scripting,O
CVE-2018-1000225,2,(,O
CVE-2018-1000225,2,XSS,O
CVE-2018-1000225,2,),O
CVE-2018-1000225,2,vulnerability,O
CVE-2018-1000225,2,in,O
CVE-2018-1000225,2,cobbler,O
CVE-2018-1000225,2,-,O
CVE-2018-1000225,2,web,O
CVE-2018-1000225,2,that,O
CVE-2018-1000225,2,can,O
CVE-2018-1000225,2,result,O
CVE-2018-1000225,2,in,O
CVE-2018-1000225,2,Privilege,O
CVE-2018-1000225,2,escalation,O
CVE-2018-1000225,2,to,O
CVE-2018-1000225,2,admin,O
CVE-2018-1000225,2,..,O
CVE-2018-1000225,3,This,O
CVE-2018-1000225,3,attack,O
CVE-2018-1000225,3,appear,O
CVE-2018-1000225,3,to,O
CVE-2018-1000225,3,be,O
CVE-2018-1000225,3,exploitable,O
CVE-2018-1000225,3,via,O
CVE-2018-1000225,3,"""",O
CVE-2018-1000225,3,network,O
CVE-2018-1000225,3,connectivity,O
CVE-2018-1000225,3,"""",O
CVE-2018-1000225,3,.,O
CVE-2018-1000225,4,Sending,O
CVE-2018-1000225,4,unauthenticated,O
CVE-2018-1000225,4,JavaScript,O
CVE-2018-1000225,4,payload,O
CVE-2018-1000225,4,to,O
CVE-2018-1000225,4,the,O
CVE-2018-1000225,4,Cobbler,O
CVE-2018-1000225,4,XMLRPC,O
CVE-2018-1000225,4,API,O
CVE-2018-1000225,4,(,O
CVE-2018-1000225,4,/cobbler_api,O
CVE-2018-1000225,4,),O
CVE-2018-1000225,4,.,O
CVE-2018-1000226,0,Cobbler,pn
CVE-2018-1000226,0,version,O
CVE-2018-1000226,0,Verified,O
CVE-2018-1000226,0,as,O
CVE-2018-1000226,0,present,O
CVE-2018-1000226,0,in,O
CVE-2018-1000226,0,Cobbler,pn
CVE-2018-1000226,0,versions,O
CVE-2018-1000226,0,2.6.11,vrs
CVE-2018-1000226,1,+,>
CVE-2018-1000226,2,",",O
CVE-2018-1000226,2,but,O
CVE-2018-1000226,2,code,O
CVE-2018-1000226,2,inspection,O
CVE-2018-1000226,2,suggests,O
CVE-2018-1000226,2,at,O
CVE-2018-1000226,2,least,O
CVE-2018-1000226,2,2.0.0,vrs
CVE-2018-1000226,2,+,>
CVE-2018-1000226,2,or,O
CVE-2018-1000226,2,possibly,O
CVE-2018-1000226,2,even,O
CVE-2018-1000226,2,older,O
CVE-2018-1000226,2,versions,O
CVE-2018-1000226,2,may,O
CVE-2018-1000226,2,be,O
CVE-2018-1000226,2,vulnerable,O
CVE-2018-1000226,3,contains,O
CVE-2018-1000226,3,a,O
CVE-2018-1000226,3,Incorrect,O
CVE-2018-1000226,3,Access,O
CVE-2018-1000226,3,Control,O
CVE-2018-1000226,3,vulnerability,O
CVE-2018-1000226,3,in,O
CVE-2018-1000226,3,XMLRPC,O
CVE-2018-1000226,3,API,O
CVE-2018-1000226,3,(,O
CVE-2018-1000226,3,/cobbler_api,O
CVE-2018-1000226,3,),O
CVE-2018-1000226,3,that,O
CVE-2018-1000226,3,can,O
CVE-2018-1000226,3,result,O
CVE-2018-1000226,3,in,O
CVE-2018-1000226,3,Privilege,O
CVE-2018-1000226,3,escalation,O
CVE-2018-1000226,3,",",O
CVE-2018-1000226,3,data,O
CVE-2018-1000226,3,manipulation,O
CVE-2018-1000226,3,or,O
CVE-2018-1000226,3,exfiltration,O
CVE-2018-1000226,3,",",O
CVE-2018-1000226,3,LDAP,O
CVE-2018-1000226,3,credential,O
CVE-2018-1000226,3,harvesting,O
CVE-2018-1000226,3,.,O
CVE-2018-1000226,4,This,O
CVE-2018-1000226,4,attack,O
CVE-2018-1000226,4,appear,O
CVE-2018-1000226,4,to,O
CVE-2018-1000226,4,be,O
CVE-2018-1000226,4,exploitable,O
CVE-2018-1000226,4,via,O
CVE-2018-1000226,4,"""",O
CVE-2018-1000226,4,network,O
CVE-2018-1000226,4,connectivity,O
CVE-2018-1000226,4,"""",O
CVE-2018-1000226,4,.,O
CVE-2018-1000226,5,Taking,O
CVE-2018-1000226,5,advantage,O
CVE-2018-1000226,5,of,O
CVE-2018-1000226,5,improper,O
CVE-2018-1000226,5,validation,O
CVE-2018-1000226,5,of,O
CVE-2018-1000226,5,security,O
CVE-2018-1000226,5,tokens,O
CVE-2018-1000226,5,in,O
CVE-2018-1000226,5,API,O
CVE-2018-1000226,5,endpoints,O
CVE-2018-1000226,5,.,O
CVE-2018-1000226,6,Please,O
CVE-2018-1000226,6,note,O
CVE-2018-1000226,6,this,O
CVE-2018-1000226,6,is,O
CVE-2018-1000226,6,a,O
CVE-2018-1000226,6,different,O
CVE-2018-1000226,6,issue,O
CVE-2018-1000226,6,than,O
CVE-2018-1000226,6,CVE-2018,O
CVE-2018-1000226,6,-,O
CVE-2018-1000226,6,10931,O
CVE-2018-1000226,6,.,O
CVE-2018-1000867,0,WeBid,pn
CVE-2018-1000867,0,version,O
CVE-2018-1000867,0,up,O
CVE-2018-1000867,0,to,O
CVE-2018-1000867,0,current,O
CVE-2018-1000867,0,version,O
CVE-2018-1000867,0,1.2.2,vre
CVE-2018-1000867,0,contains,O
CVE-2018-1000867,0,a,O
CVE-2018-1000867,0,SQL,O
CVE-2018-1000867,0,Injection,O
CVE-2018-1000867,0,vulnerability,O
CVE-2018-1000867,0,in,O
CVE-2018-1000867,0,All,O
CVE-2018-1000867,0,five,O
CVE-2018-1000867,0,yourauctions*.php,O
CVE-2018-1000867,0,scripts,O
CVE-2018-1000867,0,that,O
CVE-2018-1000867,0,can,O
CVE-2018-1000867,0,result,O
CVE-2018-1000867,0,in,O
CVE-2018-1000867,0,Database,O
CVE-2018-1000867,0,Read,O
CVE-2018-1000867,0,via,O
CVE-2018-1000867,0,Blind,O
CVE-2018-1000867,0,SQL,O
CVE-2018-1000867,0,Injection,O
CVE-2018-1000867,0,.,O
CVE-2018-1000867,1,This,O
CVE-2018-1000867,1,attack,O
CVE-2018-1000867,1,appear,O
CVE-2018-1000867,1,to,O
CVE-2018-1000867,1,be,O
CVE-2018-1000867,1,exploitable,O
CVE-2018-1000867,1,via,O
CVE-2018-1000867,1,HTTP,O
CVE-2018-1000867,1,Request,O
CVE-2018-1000867,1,.,O
CVE-2018-1000867,2,This,O
CVE-2018-1000867,2,vulnerability,O
CVE-2018-1000867,2,appears,O
CVE-2018-1000867,2,to,O
CVE-2018-1000867,2,have,O
CVE-2018-1000867,2,been,O
CVE-2018-1000867,2,fixed,O
CVE-2018-1000867,2,in,O
CVE-2018-1000867,2,after,O
CVE-2018-1000867,2,commit,O
CVE-2018-1000867,2,256a5f9d3eafbc477dcf77c7682446cc4b449c7f,O
CVE-2018-1000867,2,.,O
CVE-2018-1000868,0,WeBid,pn
CVE-2018-1000868,0,version,O
CVE-2018-1000868,0,up,O
CVE-2018-1000868,0,to,O
CVE-2018-1000868,0,current,O
CVE-2018-1000868,0,version,O
CVE-2018-1000868,0,1.2.2,vre
CVE-2018-1000868,0,contains,O
CVE-2018-1000868,0,a,O
CVE-2018-1000868,0,Cross,O
CVE-2018-1000868,0,Site,O
CVE-2018-1000868,0,Scripting,O
CVE-2018-1000868,0,(,O
CVE-2018-1000868,0,XSS,O
CVE-2018-1000868,0,),O
CVE-2018-1000868,0,vulnerability,O
CVE-2018-1000868,0,in,O
CVE-2018-1000868,0,user_login.php,O
CVE-2018-1000868,0,",",O
CVE-2018-1000868,1,register.php,O
CVE-2018-1000868,1,that,O
CVE-2018-1000868,1,can,O
CVE-2018-1000868,1,result,O
CVE-2018-1000868,1,in,O
CVE-2018-1000868,1,Javascript,O
CVE-2018-1000868,1,execution,O
CVE-2018-1000868,1,in,O
CVE-2018-1000868,1,the,O
CVE-2018-1000868,1,user,O
CVE-2018-1000868,1,'s,O
CVE-2018-1000868,1,browser,O
CVE-2018-1000868,1,",",O
CVE-2018-1000868,1,injection,O
CVE-2018-1000868,1,of,O
CVE-2018-1000868,1,malicious,O
CVE-2018-1000868,1,markup,O
CVE-2018-1000868,1,into,O
CVE-2018-1000868,1,the,O
CVE-2018-1000868,1,page,O
CVE-2018-1000868,1,.,O
CVE-2018-1000868,2,This,O
CVE-2018-1000868,2,attack,O
CVE-2018-1000868,2,appear,O
CVE-2018-1000868,2,to,O
CVE-2018-1000868,2,be,O
CVE-2018-1000868,2,exploitable,O
CVE-2018-1000868,2,via,O
CVE-2018-1000868,2,The,O
CVE-2018-1000868,2,victim,O
CVE-2018-1000868,2,user,O
CVE-2018-1000868,2,must,O
CVE-2018-1000868,2,click,O
CVE-2018-1000868,2,a,O
CVE-2018-1000868,2,malicous,O
CVE-2018-1000868,2,link,O
CVE-2018-1000868,2,.,O
CVE-2018-1000868,3,This,O
CVE-2018-1000868,3,vulnerability,O
CVE-2018-1000868,3,appears,O
CVE-2018-1000868,3,to,O
CVE-2018-1000868,3,have,O
CVE-2018-1000868,3,been,O
CVE-2018-1000868,3,fixed,O
CVE-2018-1000868,3,in,O
CVE-2018-1000868,3,after,O
CVE-2018-1000868,3,commit,O
CVE-2018-1000868,3,256a5f9d3eafbc477dcf77c7682446cc4b449c7f,O
CVE-2018-1000868,3,.,O
CVE-2018-1000882,0,WeBid,pn
CVE-2018-1000882,0,version,O
CVE-2018-1000882,0,up,O
CVE-2018-1000882,0,to,O
CVE-2018-1000882,0,current,O
CVE-2018-1000882,0,version,O
CVE-2018-1000882,0,1.2.2,vre
CVE-2018-1000882,0,contains,O
CVE-2018-1000882,0,a,O
CVE-2018-1000882,0,Directory,O
CVE-2018-1000882,0,Traversal,O
CVE-2018-1000882,0,vulnerability,O
CVE-2018-1000882,0,in,O
CVE-2018-1000882,0,getthumb.php,O
CVE-2018-1000882,0,that,O
CVE-2018-1000882,0,can,O
CVE-2018-1000882,0,result,O
CVE-2018-1000882,0,in,O
CVE-2018-1000882,0,Arbitrary,O
CVE-2018-1000882,0,Image,O
CVE-2018-1000882,0,File,O
CVE-2018-1000882,0,Read,O
CVE-2018-1000882,0,.,O
CVE-2018-1000882,1,This,O
CVE-2018-1000882,1,attack,O
CVE-2018-1000882,1,appear,O
CVE-2018-1000882,1,to,O
CVE-2018-1000882,1,be,O
CVE-2018-1000882,1,exploitable,O
CVE-2018-1000882,1,via,O
CVE-2018-1000882,1,HTTP,O
CVE-2018-1000882,1,GET,O
CVE-2018-1000882,1,Request,O
CVE-2018-1000882,1,.,O
CVE-2018-1000882,2,This,O
CVE-2018-1000882,2,vulnerability,O
CVE-2018-1000882,2,appears,O
CVE-2018-1000882,2,to,O
CVE-2018-1000882,2,have,O
CVE-2018-1000882,2,been,O
CVE-2018-1000882,2,fixed,O
CVE-2018-1000882,2,in,O
CVE-2018-1000882,2,after,O
CVE-2018-1000882,2,commit,O
CVE-2018-1000882,2,256a5f9d3eafbc477dcf77c7682446cc4b449c7f,O
CVE-2018-1000882,2,.,O
CVE-2018-10768,0,There,O
CVE-2018-10768,0,is,O
CVE-2018-10768,0,a,O
CVE-2018-10768,0,a,O
CVE-2018-10768,0,pointer,O
CVE-2018-10768,0,dereference,O
CVE-2018-10768,0,in,O
CVE-2018-10768,0,the,O
CVE-2018-10768,0,AnnotPath::getCoordsLength,O
CVE-2018-10768,0,function,O
CVE-2018-10768,0,in,O
CVE-2018-10768,0,Annot.h,O
CVE-2018-10768,0,in,O
CVE-2018-10768,0,an,O
CVE-2018-10768,0,Ubuntu,O
CVE-2018-10768,0,package,O
CVE-2018-10768,0,for,O
CVE-2018-10768,0,Poppler,pn
CVE-2018-10768,0,0.24.5,version
CVE-2018-10768,0,.,O
CVE-2018-10768,1,A,O
CVE-2018-10768,1,crafted,O
CVE-2018-10768,1,input,O
CVE-2018-10768,1,will,O
CVE-2018-10768,1,lead,O
CVE-2018-10768,1,to,O
CVE-2018-10768,1,a,O
CVE-2018-10768,1,remote,O
CVE-2018-10768,1,denial,O
CVE-2018-10768,1,of,O
CVE-2018-10768,1,service,O
CVE-2018-10768,1,attack,O
CVE-2018-10768,1,.,O
CVE-2018-10768,2,Later,O
CVE-2018-10768,2,Ubuntu,O
CVE-2018-10768,2,packages,O
CVE-2018-10768,2,such,O
CVE-2018-10768,2,as,O
CVE-2018-10768,2,for,O
CVE-2018-10768,2,Poppler,O
CVE-2018-10768,2,0.41.0,O
CVE-2018-10768,2,are,O
CVE-2018-10768,2,not,O
CVE-2018-10768,2,affected,O
CVE-2018-10768,2,.,O
CVE-2018-11338,0,Intuit,O
CVE-2018-11338,0,Lacerte,pn
CVE-2018-11338,0,2017,version
CVE-2018-11338,0,for,O
CVE-2018-11338,0,Windows,O
CVE-2018-11338,0,in,O
CVE-2018-11338,0,a,O
CVE-2018-11338,0,client,O
CVE-2018-11338,0,/,O
CVE-2018-11338,0,server,O
CVE-2018-11338,0,environment,O
CVE-2018-11338,0,transfers,O
CVE-2018-11338,0,the,O
CVE-2018-11338,0,entire,O
CVE-2018-11338,0,customer,O
CVE-2018-11338,0,list,O
CVE-2018-11338,0,in,O
CVE-2018-11338,0,cleartext,O
CVE-2018-11338,0,over,O
CVE-2018-11338,0,SMB,O
CVE-2018-11338,0,",",O
CVE-2018-11338,0,which,O
CVE-2018-11338,0,allows,O
CVE-2018-11338,0,attackers,O
CVE-2018-11338,0,to,O
CVE-2018-11338,0,(,O
CVE-2018-11338,0,1,O
CVE-2018-11338,0,),O
CVE-2018-11338,0,obtain,O
CVE-2018-11338,0,sensitive,O
CVE-2018-11338,0,information,O
CVE-2018-11338,0,by,O
CVE-2018-11338,0,sniffing,O
CVE-2018-11338,0,the,O
CVE-2018-11338,0,network,O
CVE-2018-11338,0,or,O
CVE-2018-11338,0,(,O
CVE-2018-11338,0,2,O
CVE-2018-11338,0,),O
CVE-2018-11338,0,conduct,O
CVE-2018-11338,0,man,O
CVE-2018-11338,0,-,O
CVE-2018-11338,0,in,O
CVE-2018-11338,0,-,O
CVE-2018-11338,0,the,O
CVE-2018-11338,0,-,O
CVE-2018-11338,0,middle,O
CVE-2018-11338,0,(,O
CVE-2018-11338,0,MITM,O
CVE-2018-11338,0,),O
CVE-2018-11338,0,attacks,O
CVE-2018-11338,0,via,O
CVE-2018-11338,0,unspecified,O
CVE-2018-11338,0,vectors,O
CVE-2018-11338,0,.,O
CVE-2018-11338,1,The,O
CVE-2018-11338,1,customer,O
CVE-2018-11338,1,list,O
CVE-2018-11338,1,contains,O
CVE-2018-11338,1,each,O
CVE-2018-11338,1,customer,O
CVE-2018-11338,1,'s,O
CVE-2018-11338,1,full,O
CVE-2018-11338,1,name,O
CVE-2018-11338,1,",",O
CVE-2018-11338,1,social,O
CVE-2018-11338,1,security,O
CVE-2018-11338,1,number,O
CVE-2018-11338,1,(,O
CVE-2018-11338,1,SSN,O
CVE-2018-11338,1,),O
CVE-2018-11338,1,",",O
CVE-2018-11338,1,address,O
CVE-2018-11338,1,",",O
CVE-2018-11338,1,job,O
CVE-2018-11338,1,title,O
CVE-2018-11338,1,",",O
CVE-2018-11338,1,phone,O
CVE-2018-11338,1,number,O
CVE-2018-11338,1,",",O
CVE-2018-11338,2,Email,O
CVE-2018-11338,2,address,O
CVE-2018-11338,2,",",O
CVE-2018-11338,2,spouse,O
CVE-2018-11338,2,'s,O
CVE-2018-11338,2,phone,O
CVE-2018-11338,2,/,O
CVE-2018-11338,2,Email,O
CVE-2018-11338,2,address,O
CVE-2018-11338,2,",",O
CVE-2018-11338,2,and,O
CVE-2018-11338,2,other,O
CVE-2018-11338,2,sensitive,O
CVE-2018-11338,2,information,O
CVE-2018-11338,2,.,O
CVE-2018-11338,3,After,O
CVE-2018-11338,3,the,O
CVE-2018-11338,3,client,O
CVE-2018-11338,3,software,O
CVE-2018-11338,3,authenticates,O
CVE-2018-11338,3,to,O
CVE-2018-11338,3,the,O
CVE-2018-11338,3,server,O
CVE-2018-11338,3,database,O
CVE-2018-11338,3,",",O
CVE-2018-11338,3,the,O
CVE-2018-11338,3,server,O
CVE-2018-11338,3,sends,O
CVE-2018-11338,3,the,O
CVE-2018-11338,3,customer,O
CVE-2018-11338,3,list,O
CVE-2018-11338,3,.,O
CVE-2018-11338,4,There,O
CVE-2018-11338,4,is,O
CVE-2018-11338,4,no,O
CVE-2018-11338,4,need,O
CVE-2018-11338,4,for,O
CVE-2018-11338,4,further,O
CVE-2018-11338,4,exploitation,O
CVE-2018-11338,4,as,O
CVE-2018-11338,4,all,O
CVE-2018-11338,4,sensitive,O
CVE-2018-11338,4,data,O
CVE-2018-11338,4,is,O
CVE-2018-11338,4,exposed,O
CVE-2018-11338,4,.,O
CVE-2018-11338,5,This,O
CVE-2018-11338,5,vulnerability,O
CVE-2018-11338,5,was,O
CVE-2018-11338,5,validated,O
CVE-2018-11338,5,on,O
CVE-2018-11338,5,Intuit,O
CVE-2018-11338,5,Lacerte,O
CVE-2018-11338,5,2017,O
CVE-2018-11338,5,",",O
CVE-2018-11338,5,however,O
CVE-2018-11338,5,older,O
CVE-2018-11338,5,versions,O
CVE-2018-11338,5,of,O
CVE-2018-11338,5,Lacerte,O
CVE-2018-11338,5,may,O
CVE-2018-11338,5,be,O
CVE-2018-11338,5,vulnerable,O
CVE-2018-11338,5,.,O
CVE-2018-16295,0,An,O
CVE-2018-16295,0,exploitable,O
CVE-2018-16295,0,use,O
CVE-2018-16295,0,-,O
CVE-2018-16295,0,after,O
CVE-2018-16295,0,-,O
CVE-2018-16295,0,free,O
CVE-2018-16295,0,vulnerability,O
CVE-2018-16295,0,exists,O
CVE-2018-16295,0,in,O
CVE-2018-16295,0,the,O
CVE-2018-16295,0,JavaScript,O
CVE-2018-16295,0,engine,O
CVE-2018-16295,0,of,O
CVE-2018-16295,0,Foxit,O
CVE-2018-16295,0,Reader,pn
CVE-2018-16295,0,before,<
CVE-2018-16295,0,9.3,vre
CVE-2018-16295,0,and,sp
CVE-2018-16295,0,PhantomPDF,pn
CVE-2018-16295,0,before,<
CVE-2018-16295,0,9.3,vre
CVE-2018-16295,0,",",O
CVE-2018-16295,0,a,O
CVE-2018-16295,0,different,O
CVE-2018-16295,0,vulnerability,O
CVE-2018-16295,0,than,O
CVE-2018-16295,0,CVE-2018,O
CVE-2018-16295,0,-,O
CVE-2018-16295,0,16291,O
CVE-2018-16295,0,",",O
CVE-2018-16295,0,CVE-2018,O
CVE-2018-16295,0,-,O
CVE-2018-16295,0,16292,O
CVE-2018-16295,0,",",O
CVE-2018-16295,0,CVE-2018,O
CVE-2018-16295,0,-,O
CVE-2018-16295,0,16293,O
CVE-2018-16295,0,",",O
CVE-2018-16295,0,CVE-2018,O
CVE-2018-16295,0,-,O
CVE-2018-16295,0,16294,O
CVE-2018-16295,0,",",O
CVE-2018-16295,0,CVE-2018,O
CVE-2018-16295,0,-,O
CVE-2018-16295,0,16296,O
CVE-2018-16295,0,",",O
CVE-2018-16295,0,and,O
CVE-2018-16295,0,CVE-2018,O
CVE-2018-16295,0,-,O
CVE-2018-16295,0,16297,O
CVE-2018-16295,0,.,O
CVE-2018-16295,1,A,O
CVE-2018-16295,1,specially,O
CVE-2018-16295,1,crafted,O
CVE-2018-16295,1,PDF,O
CVE-2018-16295,1,document,O
CVE-2018-16295,1,can,O
CVE-2018-16295,1,trigger,O
CVE-2018-16295,1,a,O
CVE-2018-16295,1,previously,O
CVE-2018-16295,1,freed,O
CVE-2018-16295,1,object,O
CVE-2018-16295,1,in,O
CVE-2018-16295,1,memory,O
CVE-2018-16295,1,to,O
CVE-2018-16295,1,be,O
CVE-2018-16295,1,reused,O
CVE-2018-16295,1,",",O
CVE-2018-16295,1,resulting,O
CVE-2018-16295,1,in,O
CVE-2018-16295,1,arbitrary,O
CVE-2018-16295,1,code,O
CVE-2018-16295,1,execution,O
CVE-2018-16295,1,.,O
CVE-2018-16295,2,An,O
